だれが,なにを,エリア,どこで,施設名,住所,電話番号
高齢者,暮らし,筑後エリア,みやま市,JR九州渡瀬駅,839‐0215　福岡県みやま市高田町濃施,-
高齢者,暮らし,筑後エリア,みやま市,JR九州南瀬高駅,835‐0013　福岡県みやま市瀬高町太神,-
高齢者,暮らし,筑後エリア,みやま市,JR九州瀬高駅,835‐0024　福岡県みやま市瀬高町下庄2315番地,-
高齢者,暮らし,筑後エリア,みやま市,福岡県南筑後普及指導センター,835‐0024　福岡県みやま市瀬高町下庄800番地の7,0944624191
高齢者,暮らし,筑後エリア,大刀洗町,西鉄甘木線大堰駅,830‐1201　福岡県三井郡大刀洗町大字冨多,0942343322
高齢者,暮らし,筑後エリア,大刀洗町,西鉄甘木線本郷駅,830‐1211　福岡県三井郡大刀洗町大字本郷,0942343322
高齢者,暮らし,筑後エリア,大刀洗町,ぬくもりの館大刀洗,830‐1201　福岡県三井郡大刀洗町大字冨多819番地,0942774877
高齢者,暮らし,筑後エリア,大刀洗町,清心慈愛園,830‐1226　福岡県三井郡大刀洗町大字山隈377,0942771538
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗パーキングエリア（下り）,830‐1200　福岡県三井郡大刀洗町None,-
高齢者,暮らし,筑後エリア,大刀洗町,介護老人福祉施設大刀洗幸生苑,830‐1221　福岡県三井郡大刀洗町大字高樋1245-1,0942770877
高齢者,暮らし,筑後エリア,大刀洗町,住宅型有料老人ホーム　フレグランス大刀洗,830‐1211　福岡県三井郡大刀洗町大字本郷4611,0942776771
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町健康管理センター,830‐1298　福岡県三井郡大刀洗町大字冨多819番地,0942775019
高齢者,暮らし,筑後エリア,大刀洗町,斎場ふるさと,830‐1211　福岡県三井郡大刀洗町大字本郷4115-1,0942776700
高齢者,暮らし,筑後エリア,大刀洗町,大堰小学校,830‐1205　福岡県三井郡大刀洗町大字守部465番地,0942770170
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗中学校,830‐1211　福岡県三井郡大刀洗町大字本郷515番地,0942770075
高齢者,暮らし,筑後エリア,大刀洗町,菊池小学校,830‐1226　福岡県三井郡大刀洗町大字山隈1344番地3,0942771544
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗小学校,830‐1222　福岡県三井郡大刀洗町大字上高橋755番地１,0942770203
高齢者,暮らし,筑後エリア,大刀洗町,本郷小学校,830‐1211　福岡県三井郡大刀洗町大字本郷4669番地1,0942770036
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町南部コミュニティーセンター,830‐1222　福岡県三井郡大刀洗町大字上高橋734-1,0942232215
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町就業改善センター,830‐1226　福岡県三井郡大刀洗町大字山隈1711-3,0942773891
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町ふれあいセンター,830‐1211　福岡県三井郡大刀洗町大字本郷2848-1,0942232211
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町憩いの園大堰交流センター,830‐1205　福岡県三井郡大刀洗町大字守部504-1,0942232014
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗ドリームセンター,830‐1298　福岡県三井郡大刀洗町大字冨多819番地,0942277059
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町中央公民館,830‐1298　福岡県三井郡大刀洗町大字冨多819,0942772670
高齢者,暮らし,筑後エリア,大刀洗町,大刀洗町役場,830‐1298　福岡県三井郡大刀洗町大字冨多819番地,0942770101
高齢者,暮らし,筑後エリア,大木町,健康福祉センター健康福祉棟,福岡県大木町八町牟田538−1,-
高齢者,暮らし,筑後エリア,大木町,西鉄大牟田線八丁牟田駅,830‐0416　福岡県三潴郡大木町大字八町牟田,0944722503
高齢者,暮らし,筑後エリア,大木町,西鉄大牟田線大溝駅,830‐0403　福岡県三潴郡大木町大字大角,0944722503
高齢者,暮らし,筑後エリア,大木町,やすらぎ苑,福岡県大木町上八院1654,-
高齢者,暮らし,筑後エリア,大木町,木佐木小学校,福岡県大木町八町牟田623番地,-
高齢者,暮らし,筑後エリア,大木町,大木中学校,福岡県大木町上八院1234番地,-
高齢者,暮らし,筑後エリア,大木町,大木町運動公園,福岡県大木町上牟田口128−1,-
高齢者,暮らし,筑後エリア,大木町,大溝小学校,福岡県大木町前牟田735番地,-
高齢者,暮らし,筑後エリア,大木町,大莞小学校,福岡県大木町奥牟田250番地,-
高齢者,暮らし,筑後エリア,大木町,大木町図書・情報センター,830‐0416　福岡県大木町八町牟田255−1,0944321013
高齢者,暮らし,筑後エリア,大木町,特別養護老人ホーム　山ノ井荘,830‐0401　福岡県三潴郡大木町大字笹渕39-1,0944330061
高齢者,暮らし,筑後エリア,大木町,クリークの里　石丸山公園,830‐0403　福岡県三潴郡大木町大字大角1426,0944321860
高齢者,暮らし,筑後エリア,大木町,大木町　健康福祉センター,830‐0416　福岡県三潴郡大木町大字八町牟田538-1,0944332013
高齢者,暮らし,筑後エリア,大木町,福岡県農林業総合試験場　筑後分場,830‐0416　福岡県三瀦郡大木町八町牟田１００３,0944321029
高齢者,暮らし,筑後エリア,広川町,馬場病院,834‐0115　福岡県八女郡広川町大字新代1389-409,0943323511
高齢者,暮らし,筑後エリア,広川町,医療法人　広川病院,834‐0115　福岡県八女郡広川町大字新代930,0943322001
高齢者,暮らし,筑後エリア,広川町,広川町役場庁舎,834‐0115　福岡県広川町大字新代1804-1,0943320093
高齢者,暮らし,筑後エリア,広川町,れんげ広川斎場,834‐0115　福岡県広川町大字新代1912,0943326666
高齢者,暮らし,筑後エリア,広川町,江本ニーアンドスポーツクリニック,834‐0115　福岡県八女郡広川町大字新代1332-1,0943321213
高齢者,暮らし,筑後エリア,広川町,医療法人八女発心会専門学校　久留米リハビテーション学院,834‐0102　福岡県八女郡広川町大字水原1541,0943327700
高齢者,暮らし,筑後エリア,広川町,株式会社　マミーズ　広川店,834‐0112　福岡県八女郡広川町久泉509-3,0943325611
高齢者,暮らし,筑後エリア,広川町,広川サービスエリア（下り）,834‐0115　福岡県八女郡広川町新代1315,0943323529
高齢者,暮らし,筑後エリア,広川町,広川サービスエリア（上り）,834‐0115　福岡県八女郡広川町大字新代1278,0943323391
高齢者,暮らし,筑後エリア,広川町,広川町保健福祉センター　はなやぎの里,834‐0115　福岡県八女郡広川町新代2165-1,0943325510
高齢者,暮らし,筑豊エリア,直方市,直方パーキングエリア（上り）,822‐0031　福岡県直方市植木1414-6,-
高齢者,暮らし,筑豊エリア,直方市,直方労働基準監督署,福岡県直方市殿町9番17号,-
高齢者,暮らし,筑豊エリア,直方市,特別養護老人ホーム　 愛和園,822‐0011　福岡県直方市大字中泉1182-25,0949281038
高齢者,暮らし,筑豊エリア,直方市,ケアハウス　百寿の里,822‐0033　福岡県直方市上新入2116-7,0949250112
高齢者,暮らし,筑豊エリア,直方市,南直方御殿口駅,822‐0034　福岡県直方市大字直方183-2,-
高齢者,暮らし,筑豊エリア,直方市,ケアハウス　めぐみ,822‐0002　福岡県直方市大字頓野446-3,0949264471
高齢者,暮らし,筑豊エリア,直方市,福岡地方裁判所直方支部　福岡家庭裁判所直方支部　直方簡易裁判所　直方検察審査会,822‐0014　福岡県直方市丸山町１−４,0949220522
高齢者,暮らし,筑豊エリア,直方市,おしゃれステーション　フジタ,822‐0011　福岡県直方市中泉395-1-2,0949222553
高齢者,暮らし,筑豊エリア,直方市,直方警察署,822‐0017　福岡県直方市殿町５−３１,0949220110
高齢者,暮らし,筑豊エリア,直方市,ＪＲ直方駅　公衆トイレ,822‐0034　福岡県直方市山部２２６番地２,0949245089
高齢者,暮らし,筑豊エリア,直方市,ユメニティのおがた・直方市立図書館,822‐0034　福岡県直方市山部364-4,0949251007
高齢者,暮らし,筑豊エリア,直方市,JCHO福岡ゆたか中央病院,822‐0001　福岡県直方市感田523-5,0949262311
高齢者,暮らし,筑豊エリア,直方市,筑豊電気鉄道筑豊直方駅,822‐0022　福岡県直方市知古一丁目325番2,0936193077
高齢者,暮らし,筑豊エリア,直方市,筑豊電気鉄道遠賀野駅,822‐0001　福岡県直方市大字感田字若柳2211番2号,0936193077
高齢者,暮らし,筑豊エリア,直方市,筑豊電気鉄道感田駅,822‐0001　福岡県直方市大字感田字渕尻2971番2,0936193077
高齢者,暮らし,筑豊エリア,直方市,福北ゆたか線筑前植木駅,822‐0031　福岡県直方市大字植木,-
高齢者,暮らし,筑豊エリア,直方市,福北ゆたか線新入駅,822‐0032　福岡県直方市大字下新入,-
高齢者,暮らし,筑豊エリア,直方市,福北ゆたか線直方駅,822‐0034　福岡県直方市大字山部,-
高齢者,暮らし,筑豊エリア,直方市,福岡地方裁判所直方支部・福岡家庭裁判所直方支部・直方簡易裁判所,822‐0014　福岡県直方市丸山町1-4,0949220522
高齢者,暮らし,筑豊エリア,直方市,直方総合庁舎,822‐0025　福岡県直方市日吉町9番10号,0949225608
高齢者,暮らし,筑豊エリア,飯塚市,軽費老人ホーム　いずみ苑,820‐0051　福岡県飯塚市庄司2003-1,0948236006
高齢者,暮らし,筑豊エリア,飯塚市,特別養護老人ホーム　太陽の郷,820‐0012　福岡県飯塚市下三緒690,0948257789
高齢者,暮らし,筑豊エリア,飯塚市,飯塚市飯塚第２体育館,820‐0044　福岡県飯塚市横田375-104,0948226799
高齢者,暮らし,筑豊エリア,飯塚市,特別養護老人ホームつばき苑,820‐0084　福岡県飯塚市椿623-8,0948232121
高齢者,暮らし,筑豊エリア,飯塚市,デイサービスセンター　榎の里,820‐0106　福岡県飯塚市赤坂５８０−４,0948821000
高齢者,暮らし,筑豊エリア,飯塚市,特別養護老人ホーム くぬぎ苑,820‐0052　福岡県飯塚市相田１１４-１,0948248000
高齢者,暮らし,筑豊エリア,飯塚市,ショートステイ　いいづか,820‐0045　福岡県飯塚市花瀬１５７-１,0948295850
高齢者,暮らし,筑豊エリア,飯塚市,飯塚市立　庄内図書館,820‐0101　福岡県飯塚市綱分792-5,0948824155
高齢者,暮らし,筑豊エリア,飯塚市,アップルハートやわらぎ飯塚,820‐0015　福岡県飯塚市菰田70-1,0948210801
高齢者,暮らし,筑豊エリア,飯塚市,グループホーム陽楽みずゑ,820‐0067　福岡県飯塚市川津87番地3,0948240010
高齢者,暮らし,筑豊エリア,飯塚市,特別養護老人ホーム　多田の里,820‐0116　福岡県飯塚市多田３０９番地１１,0948204031
高齢者,暮らし,筑豊エリア,飯塚市,飯塚市　ちくほ図書館,820‐0701　福岡県飯塚市長尾1390-1,0948723849
高齢者,暮らし,筑豊エリア,飯塚市,後藤寺線上三緒駅,820‐0013　福岡県飯塚市上三緒,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線筑前大分駅,820‐0712　福岡県飯塚市大分,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線鯰田駅,820‐0001　福岡県飯塚市鯰田,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線天道駅,820‐0075　福岡県飯塚市天道,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線浦田駅,820‐0001　福岡県飯塚市鯰田2415-2,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線飯塚駅,820‐0017　福岡県飯塚市菰田西１丁目１,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線九郎原駅,820‐0713　福岡県飯塚市内住,-
高齢者,暮らし,筑豊エリア,飯塚市,筑豊本線（原田線）上穂波駅,820‐0704　福岡県飯塚市阿恵,-
高齢者,暮らし,筑豊エリア,飯塚市,筑豊本線（原田線）筑前内野駅,820‐0706　福岡県飯塚市内野,-
高齢者,暮らし,筑豊エリア,飯塚市,後藤寺線新飯塚駅,820‐0003　福岡県飯塚市立岩,-
高齢者,暮らし,筑豊エリア,飯塚市,後藤寺線筑前庄内駅,820‐0106　福岡県飯塚市赤坂,-
高齢者,暮らし,筑豊エリア,飯塚市,福北ゆたか線新飯塚駅,820‐0003　福岡県飯塚市立岩,-
高齢者,暮らし,筑豊エリア,飯塚市,(株)西日本シティ銀行　飯塚支店,820‐0042　飯塚市本町6-11,0948222800
高齢者,暮らし,筑豊エリア,飯塚市,福岡地方裁判所飯塚支部・福岡家庭裁判所飯塚支部・飯塚簡易裁判所・飯塚検察審査会,820‐8506　福岡県飯塚市新立岩10-29,0948221150
高齢者,暮らし,筑豊エリア,飯塚市,介護老人保健施設　和泉の澤,820‐1111　福岡県飯塚市勢田1806-1,0948920700
高齢者,暮らし,筑豊エリア,飯塚市,飯塚市穂波交流センター,820‐0083　福岡県飯塚市秋松408,0948247458
